tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
415,1/25/2018 7:18,1/25/2018 7:25,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.73074263,-74.06378388,29672,Subscriber,1990,1
284,1/25/2018 7:19,1/25/2018 7:23,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,31938,Subscriber,1989,1
486,1/25/2018 7:22,1/25/2018 7:30,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29654,Subscriber,1969,1
269,1/25/2018 7:23,1/25/2018 7:27,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,31829,Subscriber,1986,1
332,1/25/2018 7:24,1/25/2018 7:30,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31686,Subscriber,1980,1
308,1/25/2018 7:25,1/25/2018 7:30,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31705,Subscriber,1973,1
306,1/25/2018 7:27,1/25/2018 7:32,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29640,Subscriber,1980,2
283,1/25/2018 7:27,1/25/2018 7:32,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31884,Subscriber,1979,1
426,1/25/2018 7:29,1/25/2018 7:36,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,26229,Subscriber,1979,1
169,1/25/2018 7:29,1/25/2018 7:32,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,31808,Subscriber,1992,1
431,1/25/2018 7:32,1/25/2018 7:39,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,31765,Subscriber,1987,2
131,1/25/2018 7:36,1/25/2018 7:39,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26197,Subscriber,1975,1
331,1/25/2018 7:36,1/25/2018 7:42,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,32795,Subscriber,1973,1
238,1/25/2018 7:38,1/25/2018 7:42,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31859,Subscriber,1968,1
630,1/25/2018 7:38,1/25/2018 7:49,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,26290,Subscriber,1988,2
116,1/25/2018 7:39,1/25/2018 7:41,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,31754,Subscriber,1971,1
260,1/25/2018 7:39,1/25/2018 7:44,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29629,Subscriber,1977,2
291,1/25/2018 7:40,1/25/2018 7:45,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31946,Subscriber,1987,1
152,1/25/2018 7:41,1/25/2018 7:44,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29579,Subscriber,1975,1
555,1/25/2018 7:42,1/25/2018 7:51,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,31725,Subscriber,1985,2
1133,1/25/2018 7:42,1/25/2018 8:01,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.73074263,-74.06378388,31779,Subscriber,1971,2
318,1/25/2018 7:46,1/25/2018 7:51,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,31691,Subscriber,1988,2
137,1/25/2018 7:46,1/25/2018 7:49,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31861,Subscriber,1963,1
287,1/25/2018 7:47,1/25/2018 7:51,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31719,Subscriber,1978,1
261,1/25/2018 7:47,1/25/2018 7:51,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26247,Subscriber,1956,1
106,1/25/2018 7:47,1/25/2018 7:49,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,26201,Subscriber,1988,1
241,1/25/2018 7:48,1/25/2018 7:53,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31890,Subscriber,1975,1
247,1/25/2018 7:51,1/25/2018 7:55,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,31708,Subscriber,1988,1
190,1/25/2018 7:51,1/25/2018 7:55,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31763,Subscriber,1968,1
280,1/25/2018 7:51,1/25/2018 7:56,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31841,Subscriber,1982,2
245,1/25/2018 7:52,1/25/2018 7:56,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31845,Subscriber,1958,1
237,1/25/2018 7:53,1/25/2018 7:57,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26257,Subscriber,1981,1
457,1/25/2018 7:53,1/25/2018 8:00,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,31940,Subscriber,1977,1
645,1/25/2018 7:54,1/25/2018 8:05,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,31907,Subscriber,1990,1
263,1/25/2018 7:56,1/25/2018 8:00,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29615,Subscriber,1981,2
656,1/25/2018 7:57,1/25/2018 8:08,3269,Brunswick & 6th,40.72601173,-74.05038893,3276,Marin Light Rail,40.71458404,-74.04281706,26256,Subscriber,1989,1
153,1/25/2018 7:57,1/25/2018 8:00,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29583,Subscriber,1970,1
476,1/25/2018 7:58,1/25/2018 8:06,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,31884,Subscriber,1976,1
282,1/25/2018 8:00,1/25/2018 8:05,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29640,Subscriber,1978,2
152,1/25/2018 8:00,1/25/2018 8:03,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,31728,Subscriber,1987,2
69,1/25/2018 8:04,1/25/2018 8:06,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,31773,Subscriber,1975,1
1376,1/25/2018 8:05,1/25/2018 8:28,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31687,Subscriber,1982,1
535,1/25/2018 8:05,1/25/2018 8:14,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,31927,Subscriber,1970,1
188,1/25/2018 8:05,1/25/2018 8:08,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31735,Subscriber,1984,1
283,1/25/2018 8:06,1/25/2018 8:10,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31949,Subscriber,1970,1
490,1/25/2018 8:06,1/25/2018 8:14,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,31925,Subscriber,1994,1
358,1/25/2018 8:08,1/25/2018 8:14,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29579,Subscriber,1979,1
535,1/25/2018 8:10,1/25/2018 8:19,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,31940,Subscriber,1979,2
407,1/25/2018 8:11,1/25/2018 8:18,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29641,Subscriber,1974,1
362,1/25/2018 8:13,1/25/2018 8:19,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31914,Subscriber,1986,2
170,1/25/2018 8:13,1/25/2018 8:16,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31689,Subscriber,1989,2
1496,1/25/2018 8:14,1/25/2018 8:39,3212,Christ Hospital,40.73478582,-74.05044364,3183,Exchange Place,40.7162469,-74.0334588,31715,Subscriber,1981,1
379,1/25/2018 8:15,1/25/2018 8:22,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,31873,Subscriber,1989,1
460,1/25/2018 8:16,1/25/2018 8:24,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29629,Subscriber,1986,1
275,1/25/2018 8:16,1/25/2018 8:21,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31865,Subscriber,1985,1
194,1/25/2018 8:17,1/25/2018 8:20,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,26252,Subscriber,1994,1
478,1/25/2018 8:18,1/25/2018 8:26,3273,Manila & 1st,40.72165072,-74.04288411,3183,Exchange Place,40.7162469,-74.0334588,26247,Subscriber,1980,1
84,1/25/2018 8:19,1/25/2018 8:20,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,31754,Subscriber,1972,1
661,1/25/2018 8:20,1/25/2018 8:31,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,31868,Subscriber,1985,1
237,1/25/2018 8:20,1/25/2018 8:24,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,31688,Subscriber,1988,1
300,1/25/2018 8:20,1/25/2018 8:25,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31742,Subscriber,1984,1
61,1/25/2018 8:20,1/25/2018 8:21,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,31733,Subscriber,1981,1
282,1/25/2018 8:20,1/25/2018 8:25,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31915,Subscriber,1986,1
325,1/25/2018 8:20,1/25/2018 8:26,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,31808,Subscriber,1986,2
225,1/25/2018 8:21,1/25/2018 8:25,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29620,Subscriber,1979,1
195,1/25/2018 8:22,1/25/2018 8:25,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29584,Subscriber,1959,1
292,1/25/2018 8:22,1/25/2018 8:27,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29608,Subscriber,1981,1
281,1/25/2018 8:22,1/25/2018 8:27,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31704,Subscriber,1979,1
168,1/25/2018 8:23,1/25/2018 8:25,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29590,Subscriber,1986,1
333,1/25/2018 8:23,1/25/2018 8:29,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31705,Subscriber,1978,1
232,1/25/2018 8:23,1/25/2018 8:27,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31920,Subscriber,1989,1
380,1/25/2018 8:24,1/25/2018 8:30,3281,Leonard Gordon Park,40.74590997,-74.05727148,3640,Journal Square,40.73367,-74.0625,31731,Subscriber,1972,1
238,1/25/2018 8:24,1/25/2018 8:28,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,29577,Subscriber,1980,1
134,1/25/2018 8:24,1/25/2018 8:27,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,31733,Subscriber,1986,1
249,1/25/2018 8:25,1/25/2018 8:29,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31721,Subscriber,1986,1
146,1/25/2018 8:25,1/25/2018 8:27,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,31822,Subscriber,1991,1
226,1/25/2018 8:25,1/25/2018 8:29,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31843,Subscriber,1973,1
168,1/25/2018 8:28,1/25/2018 8:31,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26272,Subscriber,1987,1
228,1/25/2018 8:31,1/25/2018 8:35,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31933,Subscriber,1985,1
145,1/25/2018 8:31,1/25/2018 8:34,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29613,Subscriber,1979,1
723,1/25/2018 8:31,1/25/2018 8:43,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,29662,Subscriber,1994,1
504,1/25/2018 8:32,1/25/2018 8:41,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,26272,Subscriber,1983,1
283,1/25/2018 8:33,1/25/2018 8:37,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,31717,Subscriber,1977,1
159,1/25/2018 8:33,1/25/2018 8:36,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31808,Subscriber,1977,1
388,1/25/2018 8:34,1/25/2018 8:41,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,31813,Subscriber,NULL,0
271,1/25/2018 8:35,1/25/2018 8:39,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,31727,Subscriber,1986,1
321,1/25/2018 8:35,1/25/2018 8:40,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29595,Subscriber,1982,2
769,1/25/2018 8:35,1/25/2018 8:48,3207,Oakland Ave,40.7376037,-74.0524783,3202,Newport PATH,40.7272235,-74.0337589,31684,Subscriber,1993,1
420,1/25/2018 8:35,1/25/2018 8:42,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31713,Subscriber,1964,1
430,1/25/2018 8:37,1/25/2018 8:44,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,29593,Subscriber,1985,1
261,1/25/2018 8:37,1/25/2018 8:41,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,31686,Subscriber,1970,1
165,1/25/2018 8:37,1/25/2018 8:40,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,26288,Subscriber,1955,1
253,1/25/2018 8:38,1/25/2018 8:42,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,31675,Subscriber,1982,1
443,1/25/2018 8:38,1/25/2018 8:45,3275,Columbus Drive,40.7183552,-74.03891444,3272,Jersey & 3rd,40.72333159,-74.04595256,31683,Subscriber,1963,2
209,1/25/2018 8:38,1/25/2018 8:41,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29617,Subscriber,1978,1
339,1/25/2018 8:38,1/25/2018 8:44,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,31934,Subscriber,1992,1
190,1/25/2018 8:38,1/25/2018 8:41,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31701,Subscriber,1978,1
1261,1/25/2018 8:40,1/25/2018 9:01,3195,Sip Ave,40.73074263,-74.06378388,3184,Paulus Hook,40.7141454,-74.0335519,31920,Subscriber,1981,1
399,1/25/2018 8:40,1/25/2018 8:47,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,31709,Subscriber,1983,1
269,1/25/2018 8:40,1/25/2018 8:45,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,31697,Subscriber,1976,1
239,1/25/2018 8:42,1/25/2018 8:46,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31706,Subscriber,1965,1
94,1/25/2018 8:42,1/25/2018 8:43,3272,Jersey & 3rd,40.72333159,-74.04595256,3270,Jersey & 6th St,40.72528911,-74.04557168,31728,Subscriber,1981,1
284,1/25/2018 8:42,1/25/2018 8:47,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26186,Subscriber,1977,1
1348,1/25/2018 8:43,1/25/2018 9:05,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,31763,Subscriber,1971,2
312,1/25/2018 8:43,1/25/2018 8:48,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,31813,Subscriber,1986,1
213,1/25/2018 8:45,1/25/2018 8:48,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,31934,Subscriber,1980,1
380,1/25/2018 8:45,1/25/2018 8:51,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,29588,Subscriber,1962,1
669,1/25/2018 8:46,1/25/2018 8:58,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,29582,Subscriber,1986,2
310,1/25/2018 8:48,1/25/2018 8:54,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,29644,Subscriber,1989,1
407,1/25/2018 8:50,1/25/2018 8:57,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,31675,Subscriber,1958,1
242,1/25/2018 8:50,1/25/2018 8:54,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31728,Subscriber,1990,1
170,1/25/2018 8:51,1/25/2018 8:53,3209,Brunswick St,40.7241765,-74.0506564,3272,Jersey & 3rd,40.72333159,-74.04595256,31694,Subscriber,1978,2
250,1/25/2018 8:51,1/25/2018 8:55,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31866,Subscriber,1979,1
301,1/25/2018 8:52,1/25/2018 8:57,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,31938,Subscriber,1972,1
330,1/25/2018 8:52,1/25/2018 8:58,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,31705,Subscriber,NULL,0
625,1/25/2018 8:52,1/25/2018 9:03,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,31861,Subscriber,1985,1
354,1/25/2018 8:54,1/25/2018 9:00,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,26239,Subscriber,1989,2
359,1/25/2018 8:55,1/25/2018 9:01,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31766,Subscriber,1986,1
405,1/25/2018 8:55,1/25/2018 9:02,3272,Jersey & 3rd,40.72333159,-74.04595256,3183,Exchange Place,40.7162469,-74.0334588,31694,Subscriber,1988,1
148,1/25/2018 8:55,1/25/2018 8:58,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,31683,Subscriber,1986,1
1249,1/25/2018 8:55,1/25/2018 9:16,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,31870,Subscriber,1976,1
282,1/25/2018 8:58,1/25/2018 9:03,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,33463,Subscriber,1982,1
613,1/25/2018 8:59,1/25/2018 9:09,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,31849,Subscriber,1974,1
653,1/25/2018 8:23,1/25/2018 8:34,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958612,-74.04311746,31678,Subscriber,1987,1
849,1/25/2018 9:01,1/25/2018 9:15,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,31862,Subscriber,1978,2
261,1/25/2018 9:03,1/25/2018 9:07,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,31709,Subscriber,1986,1
276,1/25/2018 9:04,1/25/2018 9:08,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,31811,Subscriber,NULL,0
107,1/25/2018 9:05,1/25/2018 9:07,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,31872,Subscriber,1980,2
240,1/25/2018 9:06,1/25/2018 9:10,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,31799,Subscriber,1985,1
243,1/25/2018 9:06,1/25/2018 9:10,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31695,Subscriber,1972,1
534,1/25/2018 9:07,1/25/2018 9:16,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,32843,Subscriber,1960,1
848,1/25/2018 9:08,1/25/2018 9:22,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,31836,Subscriber,1989,1
365,1/25/2018 9:09,1/25/2018 9:15,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,31689,Subscriber,1977,2
261,1/25/2018 9:09,1/25/2018 9:14,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29597,Subscriber,1985,2
450,1/25/2018 9:11,1/25/2018 9:19,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,31865,Subscriber,1964,2
335,1/25/2018 9:11,1/25/2018 9:17,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,31938,Subscriber,1989,1
210,1/25/2018 9:12,1/25/2018 9:16,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29619,Subscriber,1978,1
391,1/25/2018 9:13,1/25/2018 9:20,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31763,Subscriber,1987,1
139,1/25/2018 9:13,1/25/2018 9:16,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,31777,Subscriber,1977,1
689,1/25/2018 9:15,1/25/2018 9:27,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,31799,Subscriber,1978,1
161,1/25/2018 9:15,1/25/2018 9:18,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,31822,Subscriber,1975,2
76,1/25/2018 9:18,1/25/2018 9:19,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,29600,Subscriber,NULL,0
300,1/25/2018 9:20,1/25/2018 9:25,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,31874,Subscriber,1990,1
683,1/25/2018 9:21,1/25/2018 9:32,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,31849,Subscriber,1969,1
214,1/25/2018 9:24,1/25/2018 9:27,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29617,Subscriber,1983,1
326,1/25/2018 9:25,1/25/2018 9:30,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31750,Subscriber,1956,1
691,1/25/2018 9:25,1/25/2018 9:37,3194,McGinley Square,40.72533993,-74.06762213,3214,Essex Light Rail,40.7127742,-74.0364857,29612,Subscriber,1968,1
